https://ahprd1cdn.csgpimgs.com/i2/q4vbV-Yq0lb2tIOgjvCA9FnfUmDZmbp_CPwCTzXaPr4/119/image.jpg,"1101 Beville Rd - Wal-Mart Daytona Beach, FL 32119","198,169",1990,,"Walmart, Inc.",http://www.walmart.com/,,,"Wal-Mart Stores East, LP",http://www.walmart.com/,,,"Walmart, Inc.",http://www.walmart.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/R797ay03jK1rjx36tEsKoUGXmYBa6TcHYrnqGukQ22w/119/image.jpg,"185 N Charles R Beall Blvd - Walmart Debary, FL 32713","41,117",2016,,"WRS, Inc.",https://www.wrsrealestate.com/,Frank Peters,(843) 714-3476 (m),DEBARY RETAIL INVESTMENT LLC,https://www.wrsrealestate.com/,DEBARY RETAIL INVESTMENT LLC,,"Walmart, Inc.",https://www.wrsrealestate.com/,,,,,,,fpeters@wrsrealty.com,,,,,,,,,,,,,,,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/Jrh0onrHM_6GPYCCVsT5_u9zmqvYykM_ysnHKPt5Mxg/119/image.jpg,"174 Cypress Point Pky - Wal-Mart Palm Coast, FL 32164","178,800",1996,,"Walmart, Inc.",http://www.walmart.com/,,,"Wal-Mart Stores East, LP",http://www.walmart.com/,,,"Walmart, Inc.",http://www.walmart.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/-c4-KhFeRoABLyNTQVAQVX6N-Bh6bu7Ncsc_7acl_eQ/119/image.jpg,"1590 Dunlawton Ave - Wal-Mart Port Orange, FL 32127","200,526",1998,,Walmart Inc.,http://www.walmart.com/,,,"Wal-Mart Stores East, LP",http://www.walmart.com/,,,"Walmart, Inc.",http://www.walmart.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/8ZP-Z_5J-muMYOSAQqgCkK1nyIUYBnbwOUYl_MoAFzE/119/image.jpg,"1521 W Granada Blvd - Wal-Mart Ormond Beach, FL 32174","195,000",1995,,"Walmart, Inc.",http://www.walmart.com/,,,"Wal-Mart Stores East, LP",http://www.walmart.com/,,,"Walmart, Inc.",http://www.walmart.com/,,,Walmart Inc.,http://www.walmart.com/,,,,,,,,,,,,,,,,,,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/rLL3_PYDfRacVNNXLEKlKO48E67hbwZnpafKWRJknPs/119/image.jpg,"101 Howland Blvd - Wal-Mart Deltona, FL 32738","213,638",2007,,"Walmart, Inc.",http://www.walmart.com/,,,"WAL-MART STORES EAST, LP",http://www.walmart.com/,,,"Walmart, Inc.",http://www.walmart.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/xDniVknpyVdZHrxaUPgz0FkiLO6ifD1kKc6TmqDNEH0/119/image.jpg,"960 Madison Ave - Father Lopez Catholic High School Daytona Beach, FL 32114","71,086",1958,,,,,,Wal-Mart Stores East,http://www.walmart.com/,,,"Walmart, Inc.",http://www.walmart.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/CSbqA2T2P8YCSPNcCfDk46sd1x2YkJeNlXo9qOluhmY/119/image.jpg,"1905 N Nova Rd - Walmart Neighborhood Market Daytona Beach, FL 32117","66,394",2006,,,,,,Wal-Mart Stores East,http://www.walmart.com/,,,"Walmart, Inc.",http://www.walmart.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/8zZ7kRIGiop8oWJAKwlD3nsyuHie888pLqhL9yy5PJc/119/image.jpg,"3155 Sr-44 - Walmart New Smyrna Beach, FL 32168","155,722",2010,https://www.regencycenters.com/property/detail/60174/Shoppes-at-Coronado,"Walmart, Inc.",http://www.walmart.com/,,,Wal Mart Stores East,http://www.walmart.com/,Wal Mart Stores East,,"Walmart, Inc.",http://www.walmart.com/,,,,,,,,,,,,,,,,,,"Walmart, Inc.",http://www.walmart.com/,,,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/2-eS8fEPzXxdB3RrJr9bJzuQAmdFz7M0Cie8dcMX4ts/119/image.jpg,"2400 Veterans Memorial Pky Orange City, FL 32763","205,585",2001,,,,,,Wal-mart Stores East,http://www.walmart.com/,,,"Walmart, Inc.",http://www.walmart.com/,,,"Walmart, Inc.",http://www.walmart.com/,,,,,,,,,,,,,,,,,,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/6yvILxVryvM1Ds0vraAES2WR4nrDNlSnwda8OpaQfiI/119/image.jpg,"1699 N Woodland Blvd - Walmart Deland, FL 32720","205,912",2003,,"Walmart, Inc.",http://www.walmart.com/,,,Wal-mart Stores Eas L P,http://www.walmart.com/,Wal-mart Stores Eas L P,,"Walmart, Inc.",http://www.walmart.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/3yJpYxTz8yitgCfpTNAtjZ23muUoo5p6Wf8PX_U0uqM/119/image.jpg,"2385 S Ridgewood Ave Daytona Beach, FL 32119","11,502",1978,,Realty Pros Commercial,http://www.realtyproscre.com/,,,Walker James M Trust,http://www.realtyproscre.com/,Walker James M Trust,(386) 451-9808 (p),Walker James M Trust,http://www.realtyproscre.com/,James Walker,(386) 451-9808 (p),James M Walker,http://www.realtyproscre.com/,,,,,,,,,,,,,,,,,,,,,,,
https://ahprd1cdn.csgpimgs.com/m2/fkkmIJaRC932LhEbkrz1q6mx7cx0wg9EXQQJU1FbYtpit-mi3E8s9QalH9jNW4k4/119/map.jpg,"1270 Spring Garden Ranch Rd De Leon Springs, FL 32130","35,000",1984,,Walker Donald & Charlene,,,,Walker Donald & Charlene,,Walker Donald & Charlene,(386) 738-7796 (p),Walker Donald & Charlene,,Charlene Walker,(386) 738-7796 (p),,,,,,,,,,,,,,,,,,,,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/DZvZlQgqfzaJWzU0f7OAkzWs3gTrDOWahl21UC3c-9Y/119/image.jpg,"3004 S Atlantic Ave Daytona Beach, FL 32118","14,993",1999,,,,,,Walgreen Co,http://www.walgreensbootsalliance.com/,,,Walgreens Boots Alliance,http://www.walgreensbootsalliance.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/jFQYwurS4NvrJOFS9ZWy7LEf7yvAyta0EX4NHNXCBHQ/119/image.jpg,"215 Palm Coast Pky Palm Coast, FL 32137","15,710",2003,,,,,,Walgreen Co,http://www.walgreensbootsalliance.com/,,,Walgreens Boots Alliance,http://www.walgreensbootsalliance.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/LbXDaFZEqPBHxoinTcK5e5-4N119_YpC16n4laLNDNE/119/image.jpg,"1829 Ridgewood Ave Holly Hill, FL 32117","12,000",2003,,,,,,Walgreens Boots Alliance,http://www.walgreensbootsalliance.com/,,,Walgreens Boots Alliance,http://www.walgreensbootsalliance.com/,Stefano Pessina,(847) 315-3700 (p),,,,,,,,,,,,,,,,,,,stefano.pessina@walgreensbootalliance.com,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/5h4b7aQRIc8LoTeKudC0SIScoPFwCsMvPvJFYScxeK0/119/image.jpg,"1800 State Road 44 - Olympia Walgreens - New Smyrna Beach, FL New Smyrna Beach, FL 32168","15,120",1999,,,,,,Walgreens Boots Alliance,http://www.walgreensbootsalliance.com/,,,Walgreens Boots Alliance,http://www.walgreensbootsalliance.com/,Stefano Pessina,(847) 315-3700 (p),"Olympia Development Group, Inc.",http://www.walgreensbootsalliance.com/,,,,,,,,,,,,,,,,,stefano.pessina@walgreensbootalliance.com,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/_AnNlk7wN9V5iJWL3_G4InCTJB8g2f9hy7s-gnNBeLQ/119/image.jpg,"1460 Cornerstone Blvd - Sam's Club Daytona Beach, FL 32117","140,000",2019,,,,,,Sams East Inc,,,,"Wal-Mart Stores, Inc.",,"Wal-Mart Stores, Inc.",(479) 204-0467 (p),,,,,,,,,,,,,,,,,,,,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/M1Kj19_GaCOwijQa1ZaTyk5oZDG_6f32SE_bgKu6DFo/119/image.jpg,"615 E 3rd Ave New Smyrna Beach, FL 32169","11,200",2000,,,,,,51 Remsen Street Corporation,"mailto:nick988@hotmail.com?subject=Re:%20615%20E%203rd%20Ave,%20New%20Smyrna%20Beach,%20FL%2032169,%20United%20States,%20PID:%201460418",,,Wachtel Norman J,"mailto:nick988@hotmail.com?subject=Re:%20615%20E%203rd%20Ave,%20New%20Smyrna%20Beach,%20FL%2032169,%20United%20States,%20PID:%201460418",Wachtel Norman J,(212) 831-7188 (p),,,,,,,,,,Norman Wachtel,(212) 831-7188 (m),nick988@hotmail.com,Norman Wachtel,(212) 831-7188 (m),nick988@hotmail.com,,,,,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/9ulocSSaMbjcVbb90xJ6rXW7t0TAMsrDTLWaVd9ktYw/119/image.jpg,"1250 State Ave - Angelica Holly Hill, FL 32117","47,526",1975,,,,,,Ang Ii (Multi) Llc Lessor,http://www.wpcarey.com/,,,W.P. Carey Inc.,http://www.wpcarey.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/RpeKfR5dT-hC2Xm2-RDa0zrWWbtsLYaZCZ2mLKgGp_k/119/image.jpg,"1233 N Us-1 Ormond Beach, FL 32174","32,586",1999,,,,,,Wheaton Ernest E & K F Trust,"mailto:ww_truss@yahoo.com?subject=Re:%201233%20N%20Us-1,%20Ormond%20Beach,%20FL%2032174,%20United%20States,%20PID:%205647506",,,"W W Truss Co, Inc.","mailto:ww_truss@yahoo.com?subject=Re:%201233%20N%20Us-1,%20Ormond%20Beach,%20FL%2032174,%20United%20States,%20PID:%205647506","W W Truss Co, Inc.",(386) 673-0441 (p),,,,,,,,,,Ernest Wheaton,(386) 673-4328 (p),ww_truss@yahoo.com,Ernest Wheaton,(386) 673-4328 (p),ww_truss@yahoo.com,,,,,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/pTSNP6NXppU86NXmmuDBidrvHDoOCPB_Dizs0giskiM/119/image.jpg,"3133 S Ridgewood Ave South Daytona, FL 32119","10,684",1988,,,,,,Vrochopoulos G & Eliz,,,,Vrochopoulos Gabriel,,Vrochopoulos Gabriel,(386) 788-0166 (p),,,,,,,,,,,,,,,,,,,,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/Sn_tYgXlVtQz60na8sTvubhA1Q2u7qtdNzW5R1AzhI4/119/image.jpg,"2900 Bellevue Ave Daytona Beach, FL 32124","49,000",1994,,Epling Leasing Company,http://www.volusiatopgun.com/,,,2900 Bellevue Llc,http://www.volusiatopgun.com/,2900 Bellevue Llc,,"Volusia Top Gun, Inc.",http://www.volusiatopgun.com/,Edward Staudt,,Epling Leasing Company,http://www.volusiatopgun.com/,Dawn Peterson,(770) 590-1039 (p),,,,,,,,,,,,,,,,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/ye1BXKP6YVb4xhzj8TD9pMY73v6hLHn1GwXRixC_Zgw/119/image.jpg,"1808 W International Speedway Blvd Daytona Beach, FL 32114","70,048",1984,,CBRE,http://www.cbre.us/,Wood Belcher,(407) 839-3110 (p),"Volusia Point Properties, LLC",http://www.cbre.us/,"Volusia Point Properties, LLC",(816) 777-3500 (p),"Volusia Point Properties, LLC",http://www.cbre.us/,Brett Scharback,,,,,,wood.belcher@cbre.com,,,,,,,,,,,,,,,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/0UtAn49p79wHZCvYWIuoMrpyKlR0nADKW6tEFKKdNCc/119/image.jpg,"1410 Hand Ave - Care Center of Ormond Beach Ormond Beach, FL 32174","23,784",2005,,,,,,Volusia Holdings,"mailto:chaimscheinbaum@gmail.com?subject=Re:%20Care%20Center%20of%20Ormond%20Beach,%201410%20Hand%20Ave,%20Ormond%20Beach,%20FL%2032174,%20United%20States,%20PID:%206497276",,,Volusia Holdings,"mailto:chaimscheinbaum@gmail.com?subject=Re:%20Care%20Center%20of%20Ormond%20Beach,%201410%20Hand%20Ave,%20Ormond%20Beach,%20FL%2032174,%20United%20States,%20PID:%206497276",Volusia Holdings,(732) 363-6340 (p),"Citadel Capital Management, Inc","mailto:chaimscheinbaum@gmail.com?subject=Re:%20Care%20Center%20of%20Ormond%20Beach,%201410%20Hand%20Ave,%20Ormond%20Beach,%20FL%2032174,%20United%20States,%20PID:%206497276",David Butler,(386) 795-4900 (p),,,,,,Chaim Scheinbaum,(216) 371-7609 (m),chaimscheinbaum@gmail.com,Chaim Scheinbaum,(216) 371-7609 (m),chaimscheinbaum@gmail.com,,,david@citadelcm.com,,,,,,,
https://ahprd1cdn.csgpimgs.com/m2/KMn0070zpOUEUgoCw1fLRmPOnGo4rWTQKUwbpHDdDr87TYqEXfLrlrWuFRygK0n6/119/map.jpg,"2150 Eustace Rd - Deltona Library Expansion Deltona, FL 32725","25,000",1994,,,,,,State Of Fla School Lands,http://myvolusiaschools.org/,,,Volusia County School Board,http://myvolusiaschools.org/,Volusia County School Board,(386) 734-7190 (p),,,,,,,,,,,,,,,,,,,,,,,,,
https://ahprd1cdn.csgpimgs.com/m2/_5oNIzAEZPJw6rP2yRB_XVfwGxJYK9pg8xUo1Xiq3P8rw0v2o0A07JAB23vdyJov/119/map.jpg,"600 S Clyde Morris Blvd Daytona Beach, FL 32114","52,060",1997,,,,,,Volusia County Lsd Erau Dorms,http://vcpa.vcgov.org/,,,Volusia County Property Appraisal,http://vcpa.vcgov.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/y-WSsOau4V_ZpthOv4MAMN_rTWbfLhYquqfBS_Nur00/119/image.jpg,"125 W New York Ave - Volusia County Court House Deland, FL 32720","71,783",1928,,,,,,Volusia County Property Appraisal,http://vcpa.vcgov.org/,,,Volusia County Property Appraisal,http://vcpa.vcgov.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/1pfZYqXC828cmxwGWAXH-uPC_3CjTrmK_Gtg7OsVeIU/119/image.jpg,"125 E Orange Ave - Courthouse Annex Daytona Beach, FL 32114","83,724",1972,,,,,,Volusia County Property Appraisal,http://vcpa.vcgov.org/,,,Volusia County Property Appraisal,http://vcpa.vcgov.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/UMMYpwkYAaD8l93C8yoZ1il4OtaFFsnMgDQI6GCxN4w/119/image.jpg,"112 Carswell Ave Daytona Beach, FL 32117","23,203",1975,,,,,,Volusia County,http://www.volusia.org/,,,Volusia County,http://www.volusia.org/,Ed Kelley,(386) 943-7026 (p),,,,,,,,,,,,,,,,,,,ekelley@volusia.org,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/8EiudGU6uGTHn6MucYrLU7k00YvnqlIOuXV_Eeh_PSo/119/image.jpg,"123 W Indiana Ave - Volusia County Office Deland, FL 32720","46,632",1988,,,,,,,,,,Volusia County,http://www.volusia.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/msDS-KIbhvZhPY7RE7MfucS1VvdZzJh0x_zw1KLcRvc/119/image.jpg,"1300 N Dixie Fwy New Smyrna Beach, FL 32168","11,600",1996,,,,,,Av Investments Llc,"mailto:vitaliyat@hotmail.com?subject=Re:%201300%20N%20Dixie%20Fwy,%20New%20Smyrna%20Beach,%20FL%2032168,%20United%20States,%20PID:%205324339",,,Vitaliy Arnaut,"mailto:vitaliyat@hotmail.com?subject=Re:%201300%20N%20Dixie%20Fwy,%20New%20Smyrna%20Beach,%20FL%2032168,%20United%20States,%20PID:%205324339",Vitaliy Arnaut,(386) 506-1456 (m),"Automotive Management Services, Inc.","mailto:vitaliyat@hotmail.com?subject=Re:%201300%20N%20Dixie%20Fwy,%20New%20Smyrna%20Beach,%20FL%2032168,%20United%20States,%20PID:%205324339",,,,,,,,Vladyslav Arnaut,(916) 607-9815 (p),,Vladyslav Arnaut,(916) 607-9815 (p),,,,,vitaliyat@hotmail.com,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/Ddybtjnpnk8nefealkx43mBd0phF9EA9-2sE0irTfbo/119/image.jpg,"1000 Palm Coast Pky SW - Parkway Plaza Palm Coast, FL 32164","20,239",2004,,,,,,Patel Palm Coast Plaza LLC,https://www.wagnerrealty.com/,Patel Palm Coast Plaza LLC,,Vipul Patel,https://www.wagnerrealty.com/,,,Stephen Perry,https://www.wagnerrealty.com/,,,,,,,,,,,,,,,,,,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/QR0qWkvACqy_Wd6jOGMLpvNLJn5by0S6lmR5yal8HtU/119/image.jpg,"2904 W International Speedway Blvd - Days Inn Daytona Beach Speedway Daytona Beach, FL 32124","70,690",1971,https://www.wyndhamhotels.com/days-inn/daytona-beach-florida/days-inn-daytona-beach-speedway/overview?,,,,,"Vinod & Sons, Inc.",,,,"Vinod & Sons, Inc.",,"Vinod & Sons, Inc.",(386) 322-1496 (p),,,,,,,,,2020,,,,,,,,,,,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/59tyx_CJgthWAOnKEDJoDwvGyMvka-lDqDGLVjw8YU8/119/image.jpg,"133 Ocean Ave - Roomba Inn & Suites Daytona Beach, FL 32118","38,150",1956,,,,,,Vinh Vo,"mailto:thangvu@comcast.net?subject=Re:%20Roomba%20Inn%20&%20Suites,%20133%20Ocean%20Ave,%20Daytona%20Beach,%20FL%2032118,%20United%20States,%20PID:%205321036",,,Vinh Vo,"mailto:thangvu@comcast.net?subject=Re:%20Roomba%20Inn%20&%20Suites,%20133%20Ocean%20Ave,%20Daytona%20Beach,%20FL%2032118,%20United%20States,%20PID:%205321036",Vinh Vo,(407) 690-1591 (p),CTN Group Investments Inc.,"mailto:thangvu@comcast.net?subject=Re:%20Roomba%20Inn%20&%20Suites,%20133%20Ocean%20Ave,%20Daytona%20Beach,%20FL%2032118,%20United%20States,%20PID:%205321036",Huucu Nguyen,(561) 818-0813 (m),,,,,,Vinh Vo,(321) 201-9910 (m),thangvu@comcast.net,Vinh Vo,(321) 201-9910 (m),thangvu@comcast.net,,,,,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/e_RsZ8cNhlS8IdgIVA5c2SkFUd-DW58Trc4g61rQyr8/119/image.jpg,"300 S Volusia Ave - 1876 Heritage Inn Orange City, FL 32763","28,886",1936,http://www.1876heritageinn.com/,,,,,Vinayak Llc,,,,Vinayak Llc,,Vinayak Llc,(407) 282-5379 (p),,,,,,,,,,Sujheil Burgado,(407) 282-5379 (p),,Sujheil Burgado,(407) 282-5379 (p),,,,,,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/tq8sYwKRQFtCh6kup3K0E6bam7SgiF9IQlhBfVrHn14/119/image.jpg,"112-150 N Nova Rd - Ormond Beach Market Place Ormond Beach, FL 32174","27,889",1985,,Parkside Realty Group LLC,"mailto:margaret@margaretsheehan.com?subject=Re:%20Ormond%20Beach%20Market%20Place,%20112-150%20N%20Nova%20Rd,%20Ormond%20Beach,%20FL%2032174,%20United%20States,%20PID:%205617335",Margaret Sheehan-Jones,(386) 931-0488 (m),VIKRAM INC,"mailto:margaret@margaretsheehan.com?subject=Re:%20Ormond%20Beach%20Market%20Place,%20112-150%20N%20Nova%20Rd,%20Ormond%20Beach,%20FL%2032174,%20United%20States,%20PID:%205617335",VIKRAM INC,(516) 775-6636 (p),VIKRAM INC,"mailto:margaret@margaretsheehan.com?subject=Re:%20Ormond%20Beach%20Market%20Place,%20112-150%20N%20Nova%20Rd,%20Ormond%20Beach,%20FL%2032174,%20United%20States,%20PID:%205617335",Rajesh Gupta,(646) 210-3015 (m),,,,,margaret@margaretsheehan.com,,,,,,,,,,,,,,rajeshg9@msn.com,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/mWxBtPYbKR9dJAU5gFEbLE8EUuSE2vbswaowKTcYi48/119/image.jpg,"4982 Palm Coast Pky Palm Coast, FL 32137","11,258",1990,,Coldwell Banker Premier Properties,http://www.coldwellbanker.com/coldwell-banker-premier-properties-4451c,Jim Volpe,(386) 503-8386 (m),St Joe Business Center Inc,http://www.coldwellbanker.com/coldwell-banker-premier-properties-4451c,St Joe Business Center Inc,,VIKRAM INC,http://www.coldwellbanker.com/coldwell-banker-premier-properties-4451c,Rajesh Gupta,(646) 210-3015 (m),,,,,pcrentals@thepremierproperties.com,,,,,,,,,,,,,,rajeshg9@msn.com,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/HsBw2K1U2vjRTE8Z9tUklFTfo0elEQde7QXR5FN2Vg0/119/image.jpg,"4996 Palm Coast Pky - St. Joe Center Palm Coast, FL 32137","11,600",1991,,Coldwell Banker Premier Properties,http://www.coldwellbanker.com/coldwell-banker-premier-properties-4451c,Richard LaPadula,(732) 371-8947 (m),St. Joe Business Center Inc.,http://www.coldwellbanker.com/coldwell-banker-premier-properties-4451c,St. Joe Business Center Inc.,,VIKRAM INC,http://www.coldwellbanker.com/coldwell-banker-premier-properties-4451c,Rajesh Gupta,(646) 210-3015 (m),,,,,richard.lapadula@coldwellbanker.com,,,,,,,,,,,,,,rajeshg9@msn.com,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/kiZ2iOojfZ7T8KgpjvAYRWqi7xwbPK-_sKEuSwHaUHM/119/image.jpg,"600 N Atlantic Ave - Plaza Resort & Spa Daytona Beach, FL 32118","776,790",1974,http://www.plazaresortandspa.com/,,,,,"Plaza 689, LLC","mailto:xingkang.li@hotmail.com?subject=Re:%20Plaza%20Resort%20&%20Spa,%20600%20N%20Atlantic%20Ave,%20Daytona%20Beach,%20FL%2032118,%20United%20States,%20PID:%205328940",,,Vienna Capital Inc,"mailto:xingkang.li@hotmail.com?subject=Re:%20Plaza%20Resort%20&%20Spa,%20600%20N%20Atlantic%20Ave,%20Daytona%20Beach,%20FL%2032118,%20United%20States,%20PID:%205328940",Vienna Capital Inc,(508) 753-4757 (p),Arbor Realty Trust,"mailto:xingkang.li@hotmail.com?subject=Re:%20Plaza%20Resort%20&%20Spa,%20600%20N%20Atlantic%20Ave,%20Daytona%20Beach,%20FL%2032118,%20United%20States,%20PID:%205328940",Bill Caulfield,(516) 506-4604 (p),,,,,,Xiangjun Li,(508) 753-4757 (p),xingkang.li@hotmail.com,Xiangjun Li,(508) 753-4757 (p),xingkang.li@hotmail.com,,,wcaulfield@arbor.com,,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/hL-ZTApw97-5bQxOiwAq5MzUBSFV5seO92zx2MVgH48/119/image.jpg,"7 Otis Stone Hunter Rd Bunnell, FL 32110","20,000",2019,,SVN Alliance Commercial Real Estate Advisors,http://www.svnalliance.com/,Tim Davis,(386) 566-4917 (m),Vidya USA Corporation,http://www.svnalliance.com/,Vidya USA Corporation,(714) 992-1288 (p),Vidya USA Corporation,http://www.svnalliance.com/,Shyam Kodimule,(714) 992-1288 (p),AAA,http://www.svnalliance.com/,Edward Schatzman,(727) 826-2000 (p),tim.davis@svn.com,,,,,,,,,,,,,,info@vidyaherbsusa.com,,,,,,
https://ahprd1cdn.csgpimgs.com/m2/eLdVbzB8fhhIWzfvRv0h7YyF-eSTUzwt74fXSFitzQriHmy7qnAURcrOamajg-FV/119/map.jpg,"275 S Charles Richard Beall Blvd Debary, FL 32713","27,963",2008,,,,,,Kepler Family Ents Llc,,,,VIDAR ANTONSEN,,VIDAR ANTONSEN,(386) 848-6150 (p),,,,,,,,,,,,,,,,,,,,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/cI1FQXos1k-Wry1c-PeqZz0P5EPffOy8jbTqJ5KlVA4/119/image.jpg,"275 S Charles Richard Beall Blvd - Parkview Town Center Debary, FL 32713","27,963",2008,,Coldwell Banker Commercial AI Group,http://www.cbcaigroup.com/,Gabriel Garrido,(305) 923-9983 (m),Kepler Family Ents LLC,http://www.cbcaigroup.com/,Kepler Family Ents LLC,(352) 538-2208 (p),VIDAR ANTONSEN,http://www.cbcaigroup.com/,,,Inaco Realty,http://www.cbcaigroup.com/,Claudia Warzecha,(407) 474-4073 (m),gabriel@cbcaigroup.com,,,,,,,,,,,,,,,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/0rZAHz2y8uad3HZkjH_CvLokAmTO_EPQD9Hz86GtmK4/119/image.jpg,"1851 State Road 44 New Smyrna Beach, FL 32168","16,000",2008,,"LandQwest Commercial, LLC - Orlando",http://lqwest.com/,Julia Sosa,(407) 257-8246 (m),Victory Sq New Smyrna Beach,http://lqwest.com/,Victory Sq New Smyrna Beach,,Victory Sq New Smyrna Beach,http://lqwest.com/,,,Century Companies,http://lqwest.com/,,,jsosa@lqwest.com,Eva Royal,(407) 421-3532 (m),eroyal@lqwest.com,,,,,,,,,,,,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/zIYsZkVmVd52Fe_sVUFppiT7BTU1M2rdH8xHK4vI0a8/119/image.jpg,"2601-2701 S Woodland Blvd - West Volusia Regional Shopping Center Deland, FL 32720","268,036",1986,,Victory Real Estate Investments LLC,http://www.vrei.net/,Shane Brownlee,(706) 575-2869 (m),West Volusia Investors Llc,http://www.vrei.net/,West Volusia Investors Llc,,Victory Real Estate Investments,http://www.vrei.net/,Gina Christopher,(800) 435-7834 (p),Victory Real Estate Investments LLC,http://www.vrei.net/,Leslie Fink,(706) 327-4774 (p),shaneb@rcgventures.com,Bill Haynes,(706) 575-2852 (m),bhaynes@vrei.net,1999,,,,,,,Victory Real Estate Investments LLC,http://www.vrei.net/,,gchristopher@vrei.net,Roberta McCardle,(706) 327-4774 (p),rmccardle@vrei.net,Jennifer Baydo,(706) 327-4774 X246 (p),jbaydo@vrei.net
https://ahprd1cdn.csgpimgs.com/i2/XIKtonhy3eRs4u0IUCAsHWBcAMMnC-IohxhTge9dMlI/119/image.jpg,"400-414 Canal St New Smyrna Beach, FL 32168","24,955",1920,,,,,,Victoria Building Property Inc,,,,Victoria Building Property Inc,,Victoria Building Property Inc,,Little Drug Co Inc,,Jerry Sapp,,,,,,,Dolores Sapp,,,Dolores Sapp,,,,,,,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/kNmcaRT9CDGOghealsARWduvRMkXrP4QG5eDb1hl4_o/119/image.jpg,"3619 S Atlantic Ave - Sand Castle Motel Daytona Beach, FL 32118","19,916",1959,http://sandcastlemoteldaytona.com/,,,,,Victor Petrenko,,,,Victor Petrenko,,Victor Petrenko,(904) 304-8133 (p),,,,,,,,,,Victor Petrenko,(904) 304-8133 (p),,Victor Petrenko,(904) 304-8133 (p),,,,,,,,,,,
https://ahprd1cdn.csgpimgs.com/i2/7-HRe5bCgp-fDP_l0Xy3KKr1lRQqhSn-m_KPQa2XXSg/119/image.jpg,"1450 S Woodland Blvd Deland, FL 32720","21,390",1982,,Coldwell Banker Commercial AI Group,http://www.cbcaigroup.com/,Gabriel Garrido,(305) 923-9983 (m),Bowling Robert C,http://www.cbcaigroup.com/,Bowling Robert C,,Vernis & Bowling,http://www.cbcaigroup.com/,,,Vernis & Bowling,http://www.cbcaigroup.com/,Robert Bowling,,gabriel@cbcaigroup.com,,,,2005,,,,,,,Vernis & Bowling,http://www.cbcaigroup.com/,,,,,,,,
